scaffold,count,fraction
O=C(NCCC(c1ccccc1)c1ccccc1)c1ccc(C(=O)NCc2ccccc2)cc1,2,0.002574002574002574
O=C(NCCn1cccn1)c1ccc(-c2ccccc2)cc1,2,0.002574002574002574
O=C(Cc1cccc(C(=O)NCCC2CCCCCCC2)c1)NCCOc1ccccc1,2,0.002574002574002574
O=C(Cc1ccccc1)NC1CC2CCC(C1)N2c1cc(-c2ccccc2)ncn1,2,0.002574002574002574
O=C(CC1CCCc2ccccc21)NCCc1ccccc1,2,0.002574002574002574
O=C(NCCC1CCCCCCC1)C1CCCC(C(=O)NCc2ccccc2)CC1,2,0.002574002574002574
O=C(NCCC1CCCCCCC1)c1cccc(C(=O)NCc2ccccc2)c1,2,0.002574002574002574
O=C(NCC1CCN(c2cc(-c3ccccc3)ncn2)CC1)C1CCCCC1,2,0.002574002574002574
O=C(NCCc1ccccc1)c1ccc(-n2cc(C(=O)NCCC(c3ccccc3)c3ccco3)cn2)nc1,2,0.002574002574002574
O=C(CC1CCCc2ccc(C(=O)Nc3ccccc3)cc21)NCc1ccccc1,2,0.002574002574002574
O=C(NCCc1ccccc1)c1ccc(C(=O)NCCC(c2ccccc2)c2ccco2)cc1,2,0.002574002574002574
O=C(NCCc1ccccc1)c1cc2scc(C(=O)NCCC3CCCCCCC3)c2s1,2,0.002574002574002574
O=C(NCc1cccnc1)c1cccc(C(=O)Nc2ccccc2)c1,2,0.002574002574002574
O=C(NCc1cnc(-c2ccccc2)s1)c1cccc(C(=O)Nc2ccccc2)c1,2,0.002574002574002574
O=C(NCc1ccccc1)c1ccccn1,2,0.002574002574002574
O=C(CCC1CC(C(=O)NCCC(c2ccccc2)c2ccccc2)CO1)NCc1ccccc1,2,0.002574002574002574
O=C(NCc1ccccc1)c1cc2scc(C(=O)NCC3CCCCCC3)c2s1,2,0.002574002574002574
O=C(NCCC1CCCCCCC1)C12CCC(C(=O)NCc3ccccc3)(CC1)C2,2,0.002574002574002574
O=C(NCc1ccccc1-c1cccs1)c1cc2ccccc2[nH]1,2,0.002574002574002574
O=C(NCc1ccccc1)c1cc2scc(C(=O)NCc3ccccc3-c3ccccc3)c2s1,2,0.002574002574002574
O=C(CCC1CC(C(=O)NCCC2CCCCCCC2)CO1)NCc1ccccc1,2,0.002574002574002574
O=C(CC1CCCc2ccc(C(=O)Nc3ccc(Oc4cccnc4)cc3)cc21)NCc1ccccc1,2,0.002574002574002574
O=C(CC1CCCc2ccc(C(=O)NCc3ccccc3)cc21)NCCc1ccccc1,2,0.002574002574002574
O=C(NCCC(c1ccccc1)c1ccccc1)c1ccc(C(=O)NCCc2ccccc2)nc1,2,0.002574002574002574
