bb3,count,fraction,mean_read_count,max_read_count
O=C=NCCC1=CC=CC=C1,3,0.0001418708029887449,1590.0,2431.0
NC1=CC(C(F)(F)F)=CC=C1,3,0.0001418708029887449,1705.0,2889.0
CCOC1=CC(CN)=CC=N1,3,0.0001418708029887449,710.3333333333334,768.0
NC1=CC=CC(Cl)=C1N1CCCCC1,2,9.458053532582995e-05,611.5,673.0
NCC1=C(F)C=CC(F)=C1,2,9.458053532582995e-05,602.5,646.0
NCCC1=CN(C2=CC=CC=C2)N=C1,2,9.458053532582995e-05,1391.0,1589.0
O=C(O)CCC1=CC(F)=CC=C1,2,9.458053532582995e-05,787.5,915.0
NCCCOC1=C(F)C=CC=C1,2,9.458053532582995e-05,878.5,1134.0
CCCCN1N=CC(C)=C1N,2,9.458053532582995e-05,1602.5,2361.0
O=C(O)C1OCCC2=C1C=CC=C2,2,9.458053532582995e-05,809.5,995.0
CC1=CC(CN)=C(C)C=C1,2,9.458053532582995e-05,727.0,892.0
NCCOCC1=CC=C(Cl)C=C1,2,9.458053532582995e-05,1046.5,1321.0
CC1=CC(CC(=O)O)=C(F)C=C1,2,9.458053532582995e-05,758.0,770.0
COC1=C(CN)C=C(F)C=C1,2,9.458053532582995e-05,1059.5,1544.0
CC1=CC=C(OCC(C)N)C=C1,2,9.458053532582995e-05,904.0,990.0
CC1=C(F)C(F)=C(CC(=O)O)C=C1,2,9.458053532582995e-05,640.0,702.0
CC1=C(N)C(C)=CC(F)=C1,2,9.458053532582995e-05,558.0,615.0
O=C(O)CCOC1=C(F)C=CC=C1,2,9.458053532582995e-05,911.0,1001.0
CCOC1=CC=C(N)C=C1,2,9.458053532582995e-05,593.5,669.0
CC1=CC(CCC(=O)O)=CC(F)=C1,2,9.458053532582995e-05,1284.5,1485.0
CC1(C)CC2=CC=CC(CN)=C2O1,2,9.458053532582995e-05,665.0,814.0
O=C(O)COC1CCCCC1,2,9.458053532582995e-05,802.5,1008.0
CCOC1=NC=C(CN)C=C1,2,9.458053532582995e-05,961.0,1088.0
O=C(O)CC1=CC(F)=C(F)C=C1,2,9.458053532582995e-05,722.0,755.0
O=S(=O)(Cl)C1=C(C2=CC=CC=C2)C=CC=C1,2,9.458053532582995e-05,1133.5,1368.0
NCC1=CN=C(OC2CCCCC2)C=C1,2,9.458053532582995e-05,1600.0,2668.0
CCC1(CN)CCC1,2,9.458053532582995e-05,1152.0,1760.0
NC1=C(N2CCOCC2)C=CC=C1,2,9.458053532582995e-05,829.0,919.0
CC1=C(CCC(=O)O)C=CC(F)=C1,2,9.458053532582995e-05,1525.0,1670.0
NCC1(C2=CC(F)=CC=C2)CCCC1,2,9.458053532582995e-05,518.0,533.0
CC1=C(F)C=C(CCC(=O)O)C=C1,2,9.458053532582995e-05,1001.5,1488.0
O=C(O)CC1=CC=C(OC2=CC=CC=C2)C=C1,2,9.458053532582995e-05,543.5,558.0
N#CC1=C(N)C=CC(F)=C1,2,9.458053532582995e-05,607.0,687.0
CC1=CC2=C(C=CC(N)=C2)O1,2,9.458053532582995e-05,667.5,737.0
COC1=C(F)C=C(CN)C=C1,2,9.458053532582995e-05,854.5,1158.0
NCCCOCC1=CC=CC=C1,2,9.458053532582995e-05,1440.5,1755.0
NC1=C(F)C=C(Cl)C=C1,2,9.458053532582995e-05,551.0,576.0
CC1=CC(CC(=O)O)=CC(F)=C1,2,9.458053532582995e-05,968.0,1018.0
CCCCC1=CC=C(C(=O)O)C=C1,2,9.458053532582995e-05,938.5,1055.0
CC1=NC2=C(C=C1)C(N)=C(C)C=C2,2,9.458053532582995e-05,745.5,965.0
O=C(O)CC1CCC2=C1C=CC=C2,2,9.458053532582995e-05,613.5,678.0
O=C(O)CCC1=C(F)C(F)=CC=C1,2,9.458053532582995e-05,870.0,1111.0
CC1=CC=C(OCCN)C=C1,2,9.458053532582995e-05,534.0,550.0
CC1=CC(N)=NN1CC1=CC=CC=C1,2,9.458053532582995e-05,812.0,815.0
CC(C)OC1=C(CN)C=C(Cl)C=C1,2,9.458053532582995e-05,983.0,1382.0
COC1=CC=CC(CCN)=C1OC,2,9.458053532582995e-05,554.0,589.0
CN1C(CN)=CC2=C1C=CC=C2,2,9.458053532582995e-05,760.5,852.0
O=C(O)CC1CCCC1,2,9.458053532582995e-05,604.0,625.0
CC1=CC(F)=C(CC(=O)O)C=C1,2,9.458053532582995e-05,683.5,702.0
NCCCOC1=CC=C(F)C=C1,2,9.458053532582995e-05,618.0,673.0
CC1=CC(N)=C(Cl)C=C1,2,9.458053532582995e-05,561.5,563.0
CC(C)C1=CC(C(=O)O)=CS1,2,9.458053532582995e-05,745.5,944.0
CC(N)C1=CC(Cl)=C(Cl)C=C1,2,9.458053532582995e-05,532.5,542.0
COC1=CC(CC(=O)O)=C(F)C(C(F)(F)F)=C1,2,9.458053532582995e-05,515.0,524.0
CC1=CC(NC(=O)C2=CC=CC(B(O)O)=C2)=C(C)C=C1,2,9.458053532582995e-05,1296.5,1868.0
NC1=C(CN2CCCC2)C=CC=C1,2,9.458053532582995e-05,593.0,636.0
COCCCNC(=O)C1=CC(B(O)O)=CC=C1,2,9.458053532582995e-05,576.0,633.0
CC1=C(N)C=CC(F)=C1C,2,9.458053532582995e-05,536.5,569.0
CC1=C(C)C=C(CCC(=O)O)C=C1,2,9.458053532582995e-05,926.5,1194.0
NCC1=CC(F)=C(F)C(F)=C1,2,9.458053532582995e-05,551.5,597.0
CC1=CN(CCCN)N=C1,2,9.458053532582995e-05,926.0,1121.0
NCC1=NN(C2=CC=CC=C2)N=C1,2,9.458053532582995e-05,1098.0,1653.0
CC1=C(CN)C(C2=CC=CC=C2)=NO1,2,9.458053532582995e-05,978.5,1005.0
CCOC1=C(F)C(F)=C(N)C=C1,2,9.458053532582995e-05,635.5,695.0
CC(C)OC1=CC(N)=CC=C1,2,9.458053532582995e-05,717.0,726.0
NCC1=NC(C2=CC=CC=C2)=NO1,2,9.458053532582995e-05,890.5,1172.0
O=C(O)CCC1=CC=CS1,2,9.458053532582995e-05,863.5,1053.0
NCC1=NOC(C2=CC=CS2)=N1,2,9.458053532582995e-05,664.0,749.0
NCC1=NC(CC2=CC=CS2)=NO1,2,9.458053532582995e-05,859.0,1029.0
CC1=CC=C(F)C(CN)=C1Cl,2,9.458053532582995e-05,940.5,1329.0
CCOC1=C(CN)C=CC=N1,2,9.458053532582995e-05,887.5,1006.0
CC1=CC(C)=C(OCC(=O)O)C=C1,2,9.458053532582995e-05,757.0,806.0
NCCOC1=CC=CC=C1,2,9.458053532582995e-05,1529.0,2242.0
C=C(CC1=CC=CC=C1)C(=O)O,2,9.458053532582995e-05,749.5,921.0
COC1=CC(OC)=C(CN)C=C1,2,9.458053532582995e-05,667.0,690.0
CC1=CC(C)=C(CCC(=O)O)C=C1,2,9.458053532582995e-05,981.0,1440.0
NCCC1=C[NH]C2=C1C=C(Cl)C=C2,2,9.458053532582995e-05,696.0,756.0
CC1=CC=C(F)C(CN)=C1F,2,9.458053532582995e-05,511.5,521.0
NCC(=O)NC1CCCCC1,2,9.458053532582995e-05,1058.5,1538.0
CC1CCN(C(=O)C2=CC=C(N)C=C2)CC1,2,9.458053532582995e-05,882.5,1014.0
NCC1=CC=C(F)C=C1,2,9.458053532582995e-05,579.5,620.0
NCC1=C(C2=CC=C(F)C=C2)[NH]N=C1,1,4.7290267662914974e-05,780.0,780.0
O=C(O)CCCC1=CC=CC=C1,1,4.7290267662914974e-05,711.0,711.0
NCC1=CC=C(C2=C(Cl)C=CC=C2)O1,1,4.7290267662914974e-05,891.0,891.0
CC1(C)NC(=O)N(CCC(=O)O)C1=O,1,4.7290267662914974e-05,557.0,557.0
CCCC1=CC=C(OCCN)C=C1,1,4.7290267662914974e-05,588.0,588.0
COC1=C(Cl)C=C(N)C=C1,1,4.7290267662914974e-05,542.0,542.0
NC1=CC(F)=C(F)C=C1,1,4.7290267662914974e-05,698.0,698.0
NC1=CC(N2C=CC=C2)=CC=C1,1,4.7290267662914974e-05,519.0,519.0
CC(C)CC1=CC=C(C(=O)O)C=C1,1,4.7290267662914974e-05,672.0,672.0
O=C(O)C1=CC(S(=O)(=O)N2CCCCC2)=CC=C1,1,4.7290267662914974e-05,652.0,652.0
NCCOC1=CC(Cl)=CC=C1,1,4.7290267662914974e-05,1333.0,1333.0
NCC1=CSC=C1,1,4.7290267662914974e-05,695.0,695.0
COC1=C(Cl)C=CC(N)=C1,1,4.7290267662914974e-05,501.0,501.0
CC(C)(C)C1=CC=C(C(=O)O)S1,1,4.7290267662914974e-05,563.0,563.0
CC1=C(F)C=C(N)C=C1,1,4.7290267662914974e-05,506.0,506.0
O=C(O)CC1=CC=CS1,1,4.7290267662914974e-05,551.0,551.0
CCOC1=CC(N)=CC=C1,1,4.7290267662914974e-05,572.0,572.0
COC1=CC(C2=CC(N)=CC=C2)=CC=C1,1,4.7290267662914974e-05,566.0,566.0
COC1=CC(C2=CC=C(N)C=C2)=CC=C1,1,4.7290267662914974e-05,685.0,685.0
C[C@@H](N)C1=CC(Cl)=CC=C1,1,4.7290267662914974e-05,605.0,605.0
CN[C@@H]1CCN(CC2=CC=CC=C2)C1,1,4.7290267662914974e-05,594.0,594.0
CC1CCN(C2=CC=C(N)C=C2)CC1,1,4.7290267662914974e-05,581.0,581.0
CCCC1(N)CC1,1,4.7290267662914974e-05,556.0,556.0
COC1=C(Cl)C=C(CN)C=C1,1,4.7290267662914974e-05,818.0,818.0
NCC1(C2=C(F)C=CC=C2)CCCC1,1,4.7290267662914974e-05,577.0,577.0
O=C(O)CC(F)(F)F,1,4.7290267662914974e-05,960.0,960.0
COC1=C(F)C=CC(CN)=C1,1,4.7290267662914974e-05,1058.0,1058.0
O=C(O)CCOC1=CC=C(F)C=C1,1,4.7290267662914974e-05,1538.0,1538.0
NCC1=CC=C(N2C=CC=N2)C=C1,1,4.7290267662914974e-05,1129.0,1129.0
CC1=CC=CC(OCC(=O)O)=C1C,1,4.7290267662914974e-05,544.0,544.0
CC1=C(C(=O)O)C=CC=C1,1,4.7290267662914974e-05,722.0,722.0
NC1=C(F)C(Cl)=C(F)C=C1,1,4.7290267662914974e-05,641.0,641.0
CC1=C(CN)C=C(Cl)C=C1,1,4.7290267662914974e-05,675.0,675.0
O=C(O)CC1=CC=C(Cl)C=C1,1,4.7290267662914974e-05,1130.0,1130.0
CC1=CC=CC2=C1[NH]C=C2CCN,1,4.7290267662914974e-05,559.0,559.0
NCCCN1N=CC2=C1C=CC=C2,1,4.7290267662914974e-05,725.0,725.0
CCCCNC(=O)C1=C(F)C=C(B(O)O)C=C1,1,4.7290267662914974e-05,781.0,781.0
NCCOC1=CC=C(F)C=C1,1,4.7290267662914974e-05,770.0,770.0
COC1=C(C(F)(F)F)C=C(CN)C=C1,1,4.7290267662914974e-05,734.0,734.0
NCC1=CC(C2=CC(F)=CC=C2)=NO1,1,4.7290267662914974e-05,779.0,779.0
O=C(O)CC1CCC1,1,4.7290267662914974e-05,935.0,935.0
NCC1=CC(C2=CC=CC=C2)=NO1,1,4.7290267662914974e-05,607.0,607.0
NC1=C(C2=NN=N[NH]2)C=CC(Cl)=C1,1,4.7290267662914974e-05,566.0,566.0
COC1=C(Cl)C=C(N)C(C)=C1,1,4.7290267662914974e-05,595.0,595.0
NCC1=CN=C(N2C=CC=N2)C=C1,1,4.7290267662914974e-05,666.0,666.0
CCCCCC(=O)O,1,4.7290267662914974e-05,2142.0,2142.0
CC1CCN(C2=CC=C(CN)C=C2)CC1,1,4.7290267662914974e-05,1752.0,1752.0
CCC1=CC=C(CC(=O)O)C=C1,1,4.7290267662914974e-05,2936.0,2936.0
NC1=CC2=C(C=C1)OC=C2,1,4.7290267662914974e-05,502.0,502.0
CC1=C(OCCC(=O)O)C=CC=C1,1,4.7290267662914974e-05,750.0,750.0
OB(O)C1=C(C2CCC2)C=CC=C1,1,4.7290267662914974e-05,1193.0,1193.0
CC1=C(C(=O)O)SC=C1,1,4.7290267662914974e-05,682.0,682.0
NCC1=CSC(C2=CC=CC=C2)=N1,1,4.7290267662914974e-05,859.0,859.0
NCC(C1=CC=CC=C1)C1=CC=CC=C1,1,4.7290267662914974e-05,1072.0,1072.0
OB(O)C1=C(OC2CCCCC2)C=CC=C1,1,4.7290267662914974e-05,519.0,519.0
CC1=CC=C(OCCCN)C=C1,1,4.7290267662914974e-05,570.0,570.0
NCC1=CC=CS1,1,4.7290267662914974e-05,1137.0,1137.0
NCC1=CC(C2=C(Cl)C=CC=C2)=NO1,1,4.7290267662914974e-05,1783.0,1783.0
NCC1=C(F)C=C(Cl)C=N1,1,4.7290267662914974e-05,1907.0,1907.0
CN1C=CC2=CC=CC(B(O)O)=C21,1,4.7290267662914974e-05,1331.0,1331.0
O=C(O)CC1=CC=C(F)C=C1,1,4.7290267662914974e-05,716.0,716.0
NC1=CC=C(N2C=NN=N2)C=C1,1,4.7290267662914974e-05,570.0,570.0
CC(C)C1=CC=C(CC(=O)O)C=C1,1,4.7290267662914974e-05,967.0,967.0
CCC1=NC(CCN)=NO1,1,4.7290267662914974e-05,534.0,534.0
COCC1=CC=C(CN)C=C1,1,4.7290267662914974e-05,1102.0,1102.0
NCCOCCN1CCCCC1,1,4.7290267662914974e-05,802.0,802.0
COC1=C(C)C=C(CC(=O)O)C=C1,1,4.7290267662914974e-05,602.0,602.0
CC(C)CCC(=O)O,1,4.7290267662914974e-05,1018.0,1018.0
CCCOC1=CC=C(CCN)C=C1,1,4.7290267662914974e-05,679.0,679.0
NCC1=CC(C2=CC=CC=C2)=CC=C1,1,4.7290267662914974e-05,994.0,994.0
NC1CCC2=C1C=CC=C2,1,4.7290267662914974e-05,1099.0,1099.0
CC(C)CCCC(=O)O,1,4.7290267662914974e-05,537.0,537.0
O=C(O)CCC1=CC(F)=C(F)C=C1,1,4.7290267662914974e-05,506.0,506.0
NCCCCC1CCCO1,1,4.7290267662914974e-05,1795.0,1795.0
CC1=CC(B(O)O)=CC(F)=C1,1,4.7290267662914974e-05,522.0,522.0
CCOCCCN,1,4.7290267662914974e-05,644.0,644.0
COC1=C(CN)C=CC=C1,1,4.7290267662914974e-05,1013.0,1013.0
OB(O)C1=C2CCCCC2=CC=C1,1,4.7290267662914974e-05,3472.0,3472.0
CC1=CC(C)=CC(CC(=O)O)=C1,1,4.7290267662914974e-05,1211.0,1211.0
NCC1=CN(C2=CC=CC=C2)N=C1,1,4.7290267662914974e-05,680.0,680.0
NC1=CC=C(OCCC2=NC=CC=C2)C=C1,1,4.7290267662914974e-05,890.0,890.0
CC1=CC(C)=CC(B(O)O)=C1,1,4.7290267662914974e-05,702.0,702.0
CCCC1=C(B(O)O)C=CC=C1,1,4.7290267662914974e-05,987.0,987.0
O=C(NC1=C(F)C=CC=C1)C1=CC=CC(B(O)O)=C1,1,4.7290267662914974e-05,546.0,546.0
NCC1=CC2=C(C=C1)SC=C2,1,4.7290267662914974e-05,539.0,539.0
NCC1=CN(C2=CC(F)=CC=C2)N=C1,1,4.7290267662914974e-05,586.0,586.0
CC(C)(C)C1=C(N)C=CC=C1,1,4.7290267662914974e-05,876.0,876.0
N#CC1=CC=C(CN)C=C1,1,4.7290267662914974e-05,1167.0,1167.0
CC1=C(N)C=C(C(F)(F)F)C=C1,1,4.7290267662914974e-05,675.0,675.0
NC1CCCCC1,1,4.7290267662914974e-05,686.0,686.0
CC1=CC=CC(CC(=O)O)=C1,1,4.7290267662914974e-05,1156.0,1156.0
O=C(O)C1=C(Cl)SC=C1,1,4.7290267662914974e-05,504.0,504.0
CC(C)CCOC1=CC(B(O)O)=CC=C1,1,4.7290267662914974e-05,1060.0,1060.0
O=C(O)COC1=CC(Cl)=CC=C1,1,4.7290267662914974e-05,623.0,623.0
COC1=CC=CC(OCCN)=C1,1,4.7290267662914974e-05,841.0,841.0
CN1N=CC=C1C(=O)O,1,4.7290267662914974e-05,801.0,801.0
CCC(C)(C)C1=CC(C(C)(C)CC)=C(OCC(=O)O)C=C1,1,4.7290267662914974e-05,713.0,713.0
O=C(NC1=CC=CC(F)=C1)C1=CC(B(O)O)=CC=C1,1,4.7290267662914974e-05,2170.0,2170.0
CC1=CC=CC(F)=C1CN,1,4.7290267662914974e-05,693.0,693.0
CC(C)(C)OCC1=C(B(O)O)C=CC=C1,1,4.7290267662914974e-05,1046.0,1046.0
CC(C)C1=NC(CCN)=NO1,1,4.7290267662914974e-05,543.0,543.0
NCC1=NC(C2=CC=C(F)C=C2)=NO1,1,4.7290267662914974e-05,993.0,993.0
NC1=CC=C(C2=CSC=C2)C=C1,1,4.7290267662914974e-05,680.0,680.0
CCCOC1=C(OC)C=C(CCN)C=C1,1,4.7290267662914974e-05,649.0,649.0
CC(C)C1=C(N)C=CC=C1,1,4.7290267662914974e-05,801.0,801.0
CC1=CC(C)=C(CC(=O)O)C=C1,1,4.7290267662914974e-05,663.0,663.0
CC1=CC=C(CCN)O1,1,4.7290267662914974e-05,1132.0,1132.0
CC1=C(CC(=O)O)C=CC=C1F,1,4.7290267662914974e-05,574.0,574.0
CCOC1=C(S(=O)(=O)Cl)C=CC=C1,1,4.7290267662914974e-05,553.0,553.0
CCOC1=C(CN)C(F)=CC=C1,1,4.7290267662914974e-05,508.0,508.0
O=C(O)CCC1=C(F)C=C(F)C=C1,1,4.7290267662914974e-05,1643.0,1643.0
CCCOC1=CC(CN)=CC=C1,1,4.7290267662914974e-05,1086.0,1086.0
CCCCN,1,4.7290267662914974e-05,580.0,580.0
O=C(O)/C=C/C1=C(Cl)C=CC=C1,1,4.7290267662914974e-05,549.0,549.0
NCCC1=NC(C2=CC=C(Cl)C=C2)=NO1,1,4.7290267662914974e-05,790.0,790.0
COC1=CC=C(CN=C=O)C=C1,1,4.7290267662914974e-05,924.0,924.0
O=C(O)C/C=C/C1=CC=CC=C1,1,4.7290267662914974e-05,797.0,797.0
O=C(O)CCCOC1=CC=CC=C1,1,4.7290267662914974e-05,776.0,776.0
O=C(O)C1=CC(Cl)=CC=N1,1,4.7290267662914974e-05,649.0,649.0
CC1=CC(C)=CC(CCC(=O)O)=C1,1,4.7290267662914974e-05,1540.0,1540.0
CCCCN(CC)CCN,1,4.7290267662914974e-05,554.0,554.0
CC1=CC(C)=C(CN)C(C)=C1,1,4.7290267662914974e-05,726.0,726.0
C[C@H](N)C1=CC=C(C(F)(F)F)C=C1,1,4.7290267662914974e-05,635.0,635.0
O=C(O)CCC1=CC=C(F)C=C1,1,4.7290267662914974e-05,545.0,545.0
CC1=CC=C(N)C=C1,1,4.7290267662914974e-05,586.0,586.0
NCC1=NOC(C2=C(Cl)C=CC=C2)=C1,1,4.7290267662914974e-05,703.0,703.0
NCCC1=C[NH]C2=C1C=C(F)C=C2,1,4.7290267662914974e-05,822.0,822.0
NCC1=CC=C(C2=CC(Cl)=CC=C2)O1,1,4.7290267662914974e-05,865.0,865.0
CC1=CC=CC(CCC(=O)O)=C1,1,4.7290267662914974e-05,911.0,911.0
CC1=CC=C(CC(=O)O)C=C1,1,4.7290267662914974e-05,748.0,748.0
CC1=CC=C(OCC(=O)O)C=C1,1,4.7290267662914974e-05,590.0,590.0
CNC(=O)NC1=CC=C(B2OC(C)(C)C(C)(C)O2)C=C1,1,4.7290267662914974e-05,1258.0,1258.0
NC1C2CC3CC(C2)CC1C3,1,4.7290267662914974e-05,657.0,657.0
O=C(O)CCC1CC1,1,4.7290267662914974e-05,518.0,518.0
NC1=NN(CC2=C(F)C=CC=C2)C=N1,1,4.7290267662914974e-05,501.0,501.0
